ocr_id,gene,chrom,distance,abs_distance,correlation
ImmGenATAC1219.peak_505851,Mtm1,chrX,-9681,9681,0.32075990698291024
ImmGenATAC1219.peak_505852,Mtm1,chrX,-8669,8669,0.5439515130503441
ImmGenATAC1219.peak_505853,Mtm1,chrX,-8246,8246,-0.017411284566245418
ImmGenATAC1219.peak_505854,Mtm1,chrX,-7981,7981,-0.060689191887216616
ImmGenATAC1219.peak_505855,Mtm1,chrX,-621,621,0.5392368621328154
ImmGenATAC1219.peak_505856,Mtm1,chrX,-70,70,0.29985347193601053
ImmGenATAC1219.peak_505857,Mtm1,chrX,248,248,0.6168578423069071
ImmGenATAC1219.peak_505858,Mtm1,chrX,498,498,0.6230919903935853
ImmGenATAC1219.peak_505859,Mtm1,chrX,1007,1007,-0.2653770994637363
ImmGenATAC1219.peak_505860,Mtm1,chrX,6101,6101,-0.020569377446364095
ImmGenATAC1219.peak_505861,Mtm1,chrX,6506,6506,0.28085929441525675
ImmGenATAC1219.peak_505862,Mtm1,chrX,7825,7825,-0.6634358473018004
ImmGenATAC1219.peak_505863,Mtm1,chrX,8180,8180,0.07500861216868952
ImmGenATAC1219.peak_505864,Mtm1,chrX,12050,12050,0.5872550536357056
ImmGenATAC1219.peak_505865,Mtm1,chrX,13415,13415,-0.3121601441077296
ImmGenATAC1219.peak_505866,Mtm1,chrX,13686,13686,-0.0016044757249944561
ImmGenATAC1219.peak_505867,Mtm1,chrX,16046,16046,-0.05286571834585271
ImmGenATAC1219.peak_505868,Mtm1,chrX,18123,18123,-0.09259225962178934
ImmGenATAC1219.peak_505869,Mtm1,chrX,40252,40252,-0.4123819619239024
ImmGenATAC1219.peak_505870,Mtm1,chrX,42009,42009,0.10393953536094408
ImmGenATAC1219.peak_505871,Mtm1,chrX,45996,45996,0.03125314043243835
ImmGenATAC1219.peak_505872,Mtm1,chrX,49084,49084,0.26419266452835277
ImmGenATAC1219.peak_505873,Mtm1,chrX,49385,49385,-0.19190648609780456
ImmGenATAC1219.peak_505889,Mtmr1,chrX,-12505,12505,-0.34787482655666413
ImmGenATAC1219.peak_505890,Mtmr1,chrX,-9203,9203,0.0885347852702369
ImmGenATAC1219.peak_505891,Mtmr1,chrX,-8141,8141,-0.024237426372066714
ImmGenATAC1219.peak_505892,Mtmr1,chrX,27,27,-0.3196437071486757
ImmGenATAC1219.peak_505893,Mtmr1,chrX,463,463,0.4581346981490889
ImmGenATAC1219.peak_505894,Mtmr1,chrX,786,786,0.36126986826984586
ImmGenATAC1219.peak_505895,Mtmr1,chrX,1142,1142,-0.6953361036584665
ImmGenATAC1219.peak_505896,Mtmr1,chrX,2415,2415,0.7291779599504428
ImmGenATAC1219.peak_505897,Mtmr1,chrX,11560,11560,0.04009209071236515
ImmGenATAC1219.peak_505898,Mtmr1,chrX,12193,12193,0.34356070724060866
ImmGenATAC1219.peak_505899,Mtmr1,chrX,13856,13856,0.7623268748058412
ImmGenATAC1219.peak_505900,Mtmr1,chrX,14258,14258,0.777283344319358
ImmGenATAC1219.peak_505901,Mtmr1,chrX,16992,16992,0.368664638616603
ImmGenATAC1219.peak_505902,Mtmr1,chrX,24697,24697,0.12420183637836019
ImmGenATAC1219.peak_505903,Mtmr1,chrX,24961,24961,0.45692754116636186
ImmGenATAC1219.peak_505956,Gpr50,chrX,-8,8,0.3715119139818696
ImmGenATAC1219.peak_505957,Gpr50,chrX,47700,47700,0.22369893180306322
ImmGenATAC1219.peak_505958,Vma21,chrX,-24769,24769,-0.14681586273423552
ImmGenATAC1219.peak_505959,Vma21,chrX,-17250,17250,0.6687431588002878
ImmGenATAC1219.peak_505960,Vma21,chrX,-16999,16999,0.07787405863235371
ImmGenATAC1219.peak_505961,Vma21,chrX,-4571,4571,-0.4784456337886298
ImmGenATAC1219.peak_505962,Vma21,chrX,-3743,3743,-0.10364952691656985
ImmGenATAC1219.peak_505963,Vma21,chrX,-1445,1445,0.04921530925302775
ImmGenATAC1219.peak_505964,Vma21,chrX,-38,38,0.521728905934784
ImmGenATAC1219.peak_505965,Vma21,chrX,392,392,0.6317877090685745
ImmGenATAC1219.peak_505966,Vma21,chrX,737,737,-0.627760138372734
ImmGenATAC1219.peak_505967,Vma21,chrX,1078,1078,0.044823985713396824
ImmGenATAC1219.peak_505996,Gabrq,chrX,-35751,35751,0.17590451433944945
ImmGenATAC1219.peak_506332,Gm38425,chrX,-25406,25406,-0.3695709296808638
ImmGenATAC1219.peak_506333,Gm38425,chrX,-25014,25014,-0.40727496916527806
ImmGenATAC1219.peak_506334,Gm38425,chrX,-22030,22030,-0.32423833428057597
ImmGenATAC1219.peak_506335,Gm38425,chrX,-9762,9762,-0.0700966792684572
ImmGenATAC1219.peak_506336,Gm38425,chrX,-6045,6045,0.33047721612197384
ImmGenATAC1219.peak_506417,4933407K13Rik,chrX,-35006,35006,0.11725756246310946
ImmGenATAC1219.peak_506418,4933407K13Rik,chrX,-34663,34663,0.04684797657355923
ImmGenATAC1219.peak_506438,Pls3,chrX,24723,24723,0.6903463795011908
ImmGenATAC1219.peak_506439,Pls3,chrX,29024,29024,0.12202815658340747
ImmGenATAC1219.peak_506440,Pls3,chrX,31066,31066,-0.03919040476290524
ImmGenATAC1219.peak_506441,Pls3,chrX,31478,31478,-0.12578386650012818
ImmGenATAC1219.peak_506442,Pls3,chrX,32147,32147,0.41487808510028146
ImmGenATAC1219.peak_506443,Pls3,chrX,52873,52873,0.3583822787672741
ImmGenATAC1219.peak_506592,Prrg1,chrX,-66150,66150,-0.547783914833654
ImmGenATAC1219.peak_506593,Prrg1,chrX,-65371,65371,-0.11059912887761494
ImmGenATAC1219.peak_506594,Prrg1,chrX,-60660,60660,-0.19257168306583156
ImmGenATAC1219.peak_506595,Prrg1,chrX,-49954,49954,-0.5091627979771713
ImmGenATAC1219.peak_506596,Prrg1,chrX,-48982,48982,-0.3068421967141392
ImmGenATAC1219.peak_506597,Prrg1,chrX,-45073,45073,-0.3390510792838132
ImmGenATAC1219.peak_506598,Prrg1,chrX,-44769,44769,-0.19505105825269217
ImmGenATAC1219.peak_506599,Prrg1,chrX,-43989,43989,0.10193415270639578
ImmGenATAC1219.peak_506600,Prrg1,chrX,-42558,42558,0.3269977967800844
ImmGenATAC1219.peak_506601,Prrg1,chrX,-38484,38484,-0.1596951380081391
ImmGenATAC1219.peak_506602,Prrg1,chrX,-35988,35988,-0.0458514620418181
ImmGenATAC1219.peak_506603,Prrg1,chrX,-26224,26224,-0.463941742263642
ImmGenATAC1219.peak_506604,Prrg1,chrX,-14174,14174,-0.46743490198631155
ImmGenATAC1219.peak_506605,Prrg1,chrX,-7669,7669,0.7200277890643054
ImmGenATAC1219.peak_506606,Prrg1,chrX,-870,870,0.7540911828943055
ImmGenATAC1219.peak_506607,Prrg1,chrX,-591,591,0.6444094317412447
ImmGenATAC1219.peak_506608,Prrg1,chrX,-320,320,0.8277852595507189
ImmGenATAC1219.peak_506609,Prrg1,chrX,-61,61,0.7738504831003348
ImmGenATAC1219.peak_506610,Prrg1,chrX,786,786,-0.08730488498379169
ImmGenATAC1219.peak_506611,Prrg1,chrX,6513,6513,-0.25564893917397885
ImmGenATAC1219.peak_506612,Prrg1,chrX,9413,9413,-0.5176271915632413
ImmGenATAC1219.peak_506613,Prrg1,chrX,22115,22115,0.49075607817062533
ImmGenATAC1219.peak_506618,Mageb16,chrX,15775,15775,-0.0297410980343946
ImmGenATAC1219.peak_506622,Tmem47,chrX,-78419,78419,-0.15366007521083438
ImmGenATAC1219.peak_506623,Tmem47,chrX,-20,20,-0.10313873978823157
ImmGenATAC1219.peak_506624,Tmem47,chrX,268,268,-0.3309334091020925
ImmGenATAC1219.peak_506625,Tmem47,chrX,3383,3383,0.34472781357825366
ImmGenATAC1219.peak_506626,Tmem47,chrX,10534,10534,0.23057153060077884
ImmGenATAC1219.peak_506627,Tmem47,chrX,14927,14927,-0.3101605244177158
ImmGenATAC1219.peak_506634,Dmd,chrX,-2027726,2027726,0.25105667102579393
ImmGenATAC1219.peak_506657,Dmd,chrX,-63509,63509,0.11129863638428021
ImmGenATAC1219.peak_506658,Dmd,chrX,-6698,6698,0.49375604479924934
ImmGenATAC1219.peak_506659,Dmd,chrX,-6448,6448,0.022697732983648584
ImmGenATAC1219.peak_506660,Dmd,chrX,28,28,-0.24039490716230655
ImmGenATAC1219.peak_506661,Dmd,chrX,316,316,0.08240783557265906
ImmGenATAC1219.peak_506662,Dmd,chrX,580,580,0.5054303339606938
ImmGenATAC1219.peak_506663,Dmd,chrX,28833,28833,0.0006446849828354794
ImmGenATAC1219.peak_506664,Dmd,chrX,31828,31828,0.049005826473816856
ImmGenATAC1219.peak_506665,Dmd,chrX,35997,35997,-0.26436280233744514
ImmGenATAC1219.peak_506666,Dmd,chrX,36612,36612,-0.19515274916823003
ImmGenATAC1219.peak_506667,Dmd,chrX,41272,41272,-0.20405065741437753
ImmGenATAC1219.peak_506668,Dmd,chrX,66462,66462,-0.03879807150215573
ImmGenATAC1219.peak_506669,Dmd,chrX,89216,89216,-0.1973307392831407
ImmGenATAC1219.peak_506694,Tab3,chrX,-92501,92501,-0.3863071936796651
ImmGenATAC1219.peak_506695,Tab3,chrX,-7619,7619,0.005527676956197664
ImmGenATAC1219.peak_506696,Tab3,chrX,-404,404,-0.056589941550156474
ImmGenATAC1219.peak_506697,Tab3,chrX,-127,127,-0.031412192797934176
ImmGenATAC1219.peak_506698,Tab3,chrX,382,382,0.12103060314357027
ImmGenATAC1219.peak_506699,Tab3,chrX,5647,5647,0.22521813150465203
ImmGenATAC1219.peak_506700,Tab3,chrX,6917,6917,0.40458508733348847
ImmGenATAC1219.peak_506701,Tab3,chrX,9839,9839,0.011372100107453242
ImmGenATAC1219.peak_506702,Tab3,chrX,11759,11759,0.48666950223216643
ImmGenATAC1219.peak_506703,Tab3,chrX,18760,18760,-0.5977144102141134
ImmGenATAC1219.peak_506704,Tab3,chrX,26334,26334,0.45293399570690757
ImmGenATAC1219.peak_506705,Tab3,chrX,28571,28571,-0.08702091311271097
ImmGenATAC1219.peak_506706,Tab3,chrX,72565,72565,0.43310222697302736
ImmGenATAC1219.peak_506707,Gk,chrX,-99759,99759,0.4746945721532015
ImmGenATAC1219.peak_506708,Gk,chrX,-92894,92894,-0.5101667337479816
ImmGenATAC1219.peak_506709,Gk,chrX,-78681,78681,-0.4763197145564313
ImmGenATAC1219.peak_506710,Gk,chrX,-71298,71298,-0.12627624279890948
ImmGenATAC1219.peak_506711,Gk,chrX,-66254,66254,-0.45209462705366266
ImmGenATAC1219.peak_506712,Gk,chrX,-59794,59794,0.2398579438804109
ImmGenATAC1219.peak_506713,Gk,chrX,-59511,59511,0.3080664791607086
ImmGenATAC1219.peak_506714,Gk,chrX,-57322,57322,0.8167347676149567
ImmGenATAC1219.peak_506715,Gk,chrX,-55396,55396,0.27554278253936726
ImmGenATAC1219.peak_506716,Gk,chrX,-15218,15218,-0.48306413346253374
ImmGenATAC1219.peak_506717,Gk,chrX,-7732,7732,-0.2512805199022471
ImmGenATAC1219.peak_506756,5430427O19Rik,chrX,9107,9107,0.6032127714961308
ImmGenATAC1219.peak_506757,5430427O19Rik,chrX,9504,9504,0.29153675433605414
ImmGenATAC1219.peak_506758,5430427O19Rik,chrX,11713,11713,0.7262329466715782
ImmGenATAC1219.peak_506759,5430427O19Rik,chrX,48330,48330,0.5775967664871745
ImmGenATAC1219.peak_506760,5430427O19Rik,chrX,48855,48855,0.4119493786607934
ImmGenATAC1219.peak_506761,5430427O19Rik,chrX,53993,53993,-0.4436106234560124
ImmGenATAC1219.peak_506762,5430427O19Rik,chrX,61954,61954,-0.1108649149924081
ImmGenATAC1219.peak_506763,5430427O19Rik,chrX,62885,62885,0.24065634013991213
ImmGenATAC1219.peak_506776,Il1rapl1,chrX,-21516,21516,-0.3113447331774617
ImmGenATAC1219.peak_506777,Il1rapl1,chrX,-14543,14543,0.3532650211458492
ImmGenATAC1219.peak_506778,Il1rapl1,chrX,44,44,-0.2525083352980973
ImmGenATAC1219.peak_506844,Pola1,chrX,-92059,92059,0.2286781274112086
ImmGenATAC1219.peak_506891,Pdk3,chrX,-40851,40851,-0.32296367265897913
ImmGenATAC1219.peak_506892,Pdk3,chrX,-38753,38753,0.2493636719552525
ImmGenATAC1219.peak_506893,Pdk3,chrX,-23892,23892,-0.1936700668811018
ImmGenATAC1219.peak_506894,Pdk3,chrX,-19026,19026,0.05234175027810904
ImmGenATAC1219.peak_506895,Pdk3,chrX,-7741,7741,0.7206393206407621
ImmGenATAC1219.peak_506896,Pdk3,chrX,-7467,7467,-0.10139666973516596
ImmGenATAC1219.peak_506897,Pdk3,chrX,-466,466,0.20848917774505085
ImmGenATAC1219.peak_506898,Pdk3,chrX,-182,182,0.34431879418319283
ImmGenATAC1219.peak_506899,Pdk3,chrX,87,87,0.7636981642828087
ImmGenATAC1219.peak_506900,Pdk3,chrX,30534,30534,-0.3079272366255177
ImmGenATAC1219.peak_506901,Pdk3,chrX,31183,31183,0.6842355448802259
ImmGenATAC1219.peak_506902,Pdk3,chrX,31452,31452,0.515557154261186
ImmGenATAC1219.peak_506943,Zfx,chrX,-29396,29396,-0.34773428380838634
ImmGenATAC1219.peak_506944,Zfx,chrX,-29087,29087,-0.14322645794363212
ImmGenATAC1219.peak_506945,Zfx,chrX,-20285,20285,0.43343134654480603
ImmGenATAC1219.peak_506946,Zfx,chrX,-16968,16968,0.06817731107259517
ImmGenATAC1219.peak_507040,Zxda,chrX,29425,29425,-0.5795738084249872
ImmGenATAC1219.peak_507041,Zxda,chrX,29764,29764,0.11488850858307753
ImmGenATAC1219.peak_507042,Zxda,chrX,46341,46341,-0.06487006555655665
ImmGenATAC1219.peak_507043,Zxda,chrX,67406,67406,0.19066777093930543
ImmGenATAC1219.peak_507044,Spin4,chrX,-37349,37349,-0.2755895915444715
ImmGenATAC1219.peak_507045,Spin4,chrX,-35946,35946,0.4705754014192649
ImmGenATAC1219.peak_507046,Spin4,chrX,-35535,35535,-0.11506673456048545
ImmGenATAC1219.peak_507047,Spin4,chrX,-14454,14454,0.024589049367761233
ImmGenATAC1219.peak_507048,Spin4,chrX,-6866,6866,0.291881841777242
ImmGenATAC1219.peak_507049,Spin4,chrX,-525,525,-0.16573725708468495
ImmGenATAC1219.peak_507050,Spin4,chrX,-272,272,-0.19078304630360163
ImmGenATAC1219.peak_507051,Spin4,chrX,71,71,-0.38686384051702905
ImmGenATAC1219.peak_507055,Arhgef9,chrX,-9477,9477,0.027428830096341388
ImmGenATAC1219.peak_507056,Arhgef9,chrX,-5380,5380,-0.35134028336970796
ImmGenATAC1219.peak_507057,Arhgef9,chrX,-2234,2234,0.2773969326654973
ImmGenATAC1219.peak_507058,Arhgef9,chrX,-542,542,0.30479269590827485
ImmGenATAC1219.peak_507059,Arhgef9,chrX,-277,277,0.4834161442498328
ImmGenATAC1219.peak_507060,Arhgef9,chrX,17,17,0.2544627065274356
ImmGenATAC1219.peak_507061,Arhgef9,chrX,5597,5597,-0.40663309181007873
ImmGenATAC1219.peak_507062,Arhgef9,chrX,9585,9585,0.6005024470908725
ImmGenATAC1219.peak_507063,Arhgef9,chrX,29101,29101,-0.2309442460429001
ImmGenATAC1219.peak_507064,Arhgef9,chrX,30019,30019,0.0967142038350648
ImmGenATAC1219.peak_507065,Arhgef9,chrX,30270,30270,-0.3007622593057245
ImmGenATAC1219.peak_507066,Arhgef9,chrX,32747,32747,-0.37423179305594234
ImmGenATAC1219.peak_507067,Arhgef9,chrX,87157,87157,0.34558292405527086
ImmGenATAC1219.peak_507069,Amer1,chrX,-85596,85596,-0.617530288574019
ImmGenATAC1219.peak_507106,Las1l,chrX,-77431,77431,-0.14326054701678445
ImmGenATAC1219.peak_507107,Las1l,chrX,-75609,75609,-0.2788031931481683
ImmGenATAC1219.peak_507108,Las1l,chrX,-45751,45751,0.2967382169568936
ImmGenATAC1219.peak_507109,Las1l,chrX,-5926,5926,0.4990184391714074
ImmGenATAC1219.peak_507110,Las1l,chrX,-207,207,0.10125784471305864
ImmGenATAC1219.peak_507111,Las1l,chrX,91,91,0.5766699465343655
ImmGenATAC1219.peak_507112,Las1l,chrX,589,589,0.49767111777359424
ImmGenATAC1219.peak_507113,Las1l,chrX,6702,6702,0.037879775862960895
ImmGenATAC1219.peak_507114,Las1l,chrX,11085,11085,-0.8844586777617376
ImmGenATAC1219.peak_507115,Las1l,chrX,11602,11602,0.14912590641309773
ImmGenATAC1219.peak_507116,Las1l,chrX,11881,11881,0.696376695306061
ImmGenATAC1219.peak_507117,Las1l,chrX,29920,29920,-0.4447157777969796
ImmGenATAC1219.peak_507118,Las1l,chrX,36552,36552,-0.5239589281022837
ImmGenATAC1219.peak_507135,Msn,chrX,-29998,29998,0.68635401245552
ImmGenATAC1219.peak_507136,Msn,chrX,-22806,22806,0.19672449047284077
ImmGenATAC1219.peak_507137,Msn,chrX,-14822,14822,-0.13584362632891156
ImmGenATAC1219.peak_507138,Msn,chrX,-9602,9602,-0.1751033080695964
ImmGenATAC1219.peak_507139,Msn,chrX,-4855,4855,0.3500546918537089
ImmGenATAC1219.peak_507140,Msn,chrX,-1280,1280,-0.3735562950468873
ImmGenATAC1219.peak_507141,Msn,chrX,-296,296,0.7529910725359429
ImmGenATAC1219.peak_507142,Msn,chrX,6,6,0.7519316613117484
ImmGenATAC1219.peak_507143,Msn,chrX,397,397,0.2774384789623886
ImmGenATAC1219.peak_507144,Msn,chrX,648,648,0.6095086091793246
ImmGenATAC1219.peak_507145,Msn,chrX,998,998,0.7482788514226455
ImmGenATAC1219.peak_507146,Msn,chrX,1594,1594,0.5149187380476437
ImmGenATAC1219.peak_507147,Msn,chrX,2400,2400,-0.29769520610418887
ImmGenATAC1219.peak_507148,Msn,chrX,4164,4164,0.6245645343573478
ImmGenATAC1219.peak_507149,Msn,chrX,4619,4619,-0.7992024665911349
ImmGenATAC1219.peak_507150,Msn,chrX,11598,11598,-0.6138288263460319
ImmGenATAC1219.peak_507151,Msn,chrX,11915,11915,-0.5580873567561411
ImmGenATAC1219.peak_507152,Msn,chrX,13749,13749,0.02918004733588935
ImmGenATAC1219.peak_507153,Msn,chrX,19650,19650,0.655579522684336
ImmGenATAC1219.peak_507154,Msn,chrX,21518,21518,-0.42216932601406804
ImmGenATAC1219.peak_507155,Msn,chrX,23251,23251,0.04655572906997213
ImmGenATAC1219.peak_507156,Msn,chrX,23815,23815,-0.04539956202751359
ImmGenATAC1219.peak_507157,Msn,chrX,26028,26028,0.3867864354284634
ImmGenATAC1219.peak_507158,Msn,chrX,26700,26700,0.6050733938809376
ImmGenATAC1219.peak_507159,Msn,chrX,27160,27160,0.25162290296084777
ImmGenATAC1219.peak_507160,Msn,chrX,30560,30560,-0.5110585168113774
ImmGenATAC1219.peak_507161,Msn,chrX,30862,30862,0.45439147905662025
ImmGenATAC1219.peak_507162,Msn,chrX,31141,31141,0.8758759064061242
ImmGenATAC1219.peak_507163,Msn,chrX,34317,34317,-0.729432007979137
ImmGenATAC1219.peak_507164,Msn,chrX,34826,34826,0.802195936823475
ImmGenATAC1219.peak_507165,Msn,chrX,37406,37406,0.2644666447182138
ImmGenATAC1219.peak_507166,Msn,chrX,39014,39014,0.23211162058931176
ImmGenATAC1219.peak_507167,Msn,chrX,39380,39380,-0.36291011817400304
ImmGenATAC1219.peak_507168,Msn,chrX,40259,40259,0.08583406306021947
ImmGenATAC1219.peak_507169,Msn,chrX,40870,40870,0.32725273723638043
ImmGenATAC1219.peak_507170,Msn,chrX,42801,42801,-0.2658205087978671
ImmGenATAC1219.peak_507227,Gpr165,chrX,-71552,71552,-0.0089802310306336
ImmGenATAC1219.peak_507228,Gpr165,chrX,-306,306,0.17834689860182915
ImmGenATAC1219.peak_507229,Gpr165,chrX,-38,38,0.17586282643302759
ImmGenATAC1219.peak_507230,Gpr165,chrX,224,224,-0.2721033434038536
ImmGenATAC1219.peak_507234,Pgr15l,chrX,69090,69090,0.24603392134031657
ImmGenATAC1219.peak_507235,Pgr15l,chrX,69366,69366,0.021079911630086778
ImmGenATAC1219.peak_507236,Pgr15l,chrX,69814,69814,0.5172202150022419
ImmGenATAC1219.peak_507237,Pgr15l,chrX,83239,83239,0.22355186309567088
ImmGenATAC1219.peak_507238,Pgr15l,chrX,83776,83776,0.08314260824510628
ImmGenATAC1219.peak_507240,Eda2r,chrX,-49112,49112,-0.2890791209275482
ImmGenATAC1219.peak_507241,Eda2r,chrX,-694,694,-0.2905117318647529
ImmGenATAC1219.peak_507242,Eda2r,chrX,104,104,0.3364902847786061
ImmGenATAC1219.peak_507243,Eda2r,chrX,13516,13516,-0.3546421116740969
ImmGenATAC1219.peak_507244,Eda2r,chrX,20856,20856,-0.15961972106257985
ImmGenATAC1219.peak_507245,Eda2r,chrX,54260,54260,0.3255036130010627
ImmGenATAC1219.peak_507246,Eda2r,chrX,54539,54539,0.01703975735340211
ImmGenATAC1219.peak_507247,Eda2r,chrX,57303,57303,-0.4094849897488353
ImmGenATAC1219.peak_507248,Eda2r,chrX,64134,64134,0.17997933801096355
ImmGenATAC1219.peak_507249,Eda2r,chrX,70437,70437,-0.1809678200288084
ImmGenATAC1219.peak_507259,Ar,chrX,-89187,89187,-0.005896266812922872
ImmGenATAC1219.peak_507260,Ar,chrX,-2209,2209,-0.42279521018842553
ImmGenATAC1219.peak_507261,Ar,chrX,-150,150,0.38821842074259094
ImmGenATAC1219.peak_507262,Ar,chrX,152,152,-0.026411262637584046
ImmGenATAC1219.peak_507263,Ar,chrX,420,420,0.20261322773083434
ImmGenATAC1219.peak_507264,Ar,chrX,815,815,0.726036946631998
ImmGenATAC1219.peak_507265,Ar,chrX,1202,1202,0.4548544848848896
ImmGenATAC1219.peak_507266,Ar,chrX,1607,1607,0.4135020171841531
ImmGenATAC1219.peak_507267,Ar,chrX,2222,2222,0.2861188840952747
ImmGenATAC1219.peak_507268,Ar,chrX,22865,22865,0.2955973550150198
ImmGenATAC1219.peak_507269,Ar,chrX,57126,57126,-0.11283552795000866
ImmGenATAC1219.peak_507270,Ar,chrX,58642,58642,-0.08533275036228086
ImmGenATAC1219.peak_507271,Ar,chrX,93121,93121,0.9632490452568739
ImmGenATAC1219.peak_507272,Ar,chrX,96446,96446,0.3689111379264415
ImmGenATAC1219.peak_507321,Ophn1,chrX,-54829,54829,0.1477856184767644
ImmGenATAC1219.peak_507388,Efnb1,chrX,6751,6751,0.38219400749148624
ImmGenATAC1219.peak_507389,Efnb1,chrX,12345,12345,0.15693106167876947
ImmGenATAC1219.peak_507390,Efnb1,chrX,12614,12614,0.4798550813559107
ImmGenATAC1219.peak_507391,Efnb1,chrX,13173,13173,-0.1253713366941631
ImmGenATAC1219.peak_507392,Efnb1,chrX,14024,14024,-0.5611672180516186
ImmGenATAC1219.peak_507393,Efnb1,chrX,14708,14708,-0.4126679154675858
ImmGenATAC1219.peak_507394,Efnb1,chrX,15571,15571,-0.12178045391100682
ImmGenATAC1219.peak_507395,Efnb1,chrX,21976,21976,0.6711720270830713
ImmGenATAC1219.peak_507396,Efnb1,chrX,27997,27997,0.5993153450311395
ImmGenATAC1219.peak_507397,Efnb1,chrX,28265,28265,-0.043702328572405545
ImmGenATAC1219.peak_507398,Efnb1,chrX,31074,31074,0.7241499023887922
ImmGenATAC1219.peak_507399,Efnb1,chrX,36527,36527,0.003378684370806943
ImmGenATAC1219.peak_507400,Efnb1,chrX,40335,40335,0.7568524855292762
ImmGenATAC1219.peak_507401,Efnb1,chrX,40784,40784,0.929553414782049
ImmGenATAC1219.peak_507402,Efnb1,chrX,51215,51215,-0.22306362800782512
ImmGenATAC1219.peak_507403,Efnb1,chrX,58951,58951,0.3603723305842306
ImmGenATAC1219.peak_507404,Efnb1,chrX,61732,61732,0.01479478747729995
ImmGenATAC1219.peak_507405,Efnb1,chrX,62708,62708,0.5868277490894056
ImmGenATAC1219.peak_507406,Efnb1,chrX,62958,62958,0.4814141999285719
ImmGenATAC1219.peak_507407,Efnb1,chrX,63282,63282,0.5442347339861695
ImmGenATAC1219.peak_507408,Efnb1,chrX,63621,63621,0.03233445702893648
ImmGenATAC1219.peak_507409,Efnb1,chrX,63979,63979,-0.6190760642078277
ImmGenATAC1219.peak_507410,Efnb1,chrX,64440,64440,-0.26101725557335226
ImmGenATAC1219.peak_507411,Efnb1,chrX,65245,65245,-0.23137037218186288
ImmGenATAC1219.peak_507412,Efnb1,chrX,77863,77863,-0.07684208862469336
ImmGenATAC1219.peak_507413,Efnb1,chrX,78307,78307,-0.00395096526717019
ImmGenATAC1219.peak_507414,Efnb1,chrX,80666,80666,0.4540545852522553
ImmGenATAC1219.peak_507415,Efnb1,chrX,80921,80921,0.6872992037782667
ImmGenATAC1219.peak_507416,Efnb1,chrX,86153,86153,-0.46303738792522897
ImmGenATAC1219.peak_507417,Efnb1,chrX,87211,87211,0.5034393282082962
ImmGenATAC1219.peak_507418,Efnb1,chrX,90319,90319,-0.36979174876690646
ImmGenATAC1219.peak_507419,Efnb1,chrX,97094,97094,-0.36752895910657546
ImmGenATAC1219.peak_507420,Efnb1,chrX,98516,98516,0.13907104922360025
ImmGenATAC1219.peak_507493,Pja1,chrX,73785,73785,0.7040136714402689
ImmGenATAC1219.peak_507494,Pja1,chrX,79581,79581,-0.3774445620835883
ImmGenATAC1219.peak_507495,Pja1,chrX,79963,79963,0.47759387069744486
ImmGenATAC1219.peak_507496,Pja1,chrX,90699,90699,-0.45928628528928184
ImmGenATAC1219.peak_507497,Pja1,chrX,91450,91450,0.5376412243449612
ImmGenATAC1219.peak_507540,Eda,chrX,-5315,5315,-0.3254719600408209
ImmGenATAC1219.peak_507541,Eda,chrX,-124,124,0.15516495498960256
ImmGenATAC1219.peak_507542,Eda,chrX,184,184,-0.38744504588378675
ImmGenATAC1219.peak_507543,Eda,chrX,441,441,-0.2899482613363777
ImmGenATAC1219.peak_507544,Eda,chrX,861,861,-0.28207379894041157
ImmGenATAC1219.peak_507545,Eda,chrX,2992,2992,-0.28342138596268046
ImmGenATAC1219.peak_507546,Eda,chrX,24835,24835,-0.35570874626517945
ImmGenATAC1219.peak_507547,Eda,chrX,68324,68324,-0.23153621091100549
ImmGenATAC1219.peak_507624,Dlg3,chrX,62132,62132,-0.3952258201149493
ImmGenATAC1219.peak_507627,Tex11,chrX,-92744,92744,-0.14713532449565844
ImmGenATAC1219.peak_507628,Tex11,chrX,-87178,87178,0.11518157060216506
ImmGenATAC1219.peak_507761,Cxcr3,chrX,6786,6786,0.35163785154989635
ImmGenATAC1219.peak_507762,Cxcr3,chrX,12479,12479,0.30456394075916027
ImmGenATAC1219.peak_507792,Nhsl2,chrX,-27,27,-0.19319056050384545
ImmGenATAC1219.peak_507793,Nhsl2,chrX,251,251,-0.1345834604056558
ImmGenATAC1219.peak_507794,Nhsl2,chrX,8442,8442,-0.07805688024818107
ImmGenATAC1219.peak_507795,Nhsl2,chrX,12581,12581,0.6734814720600818
ImmGenATAC1219.peak_507796,Nhsl2,chrX,13908,13908,0.32592297579734963
ImmGenATAC1219.peak_507797,Nhsl2,chrX,14182,14182,-0.41437051679876397
ImmGenATAC1219.peak_507798,Nhsl2,chrX,26952,26952,-0.007639186570623941
ImmGenATAC1219.peak_507799,Nhsl2,chrX,29045,29045,-0.15334203817855624
ImmGenATAC1219.peak_507800,Nhsl2,chrX,29297,29297,-0.2943040493759034
ImmGenATAC1219.peak_507801,Nhsl2,chrX,36506,36506,-0.4742434125630517
ImmGenATAC1219.peak_507802,Nhsl2,chrX,38970,38970,-0.13188415045312551
ImmGenATAC1219.peak_507803,Nhsl2,chrX,40555,40555,-0.43691932533998573
ImmGenATAC1219.peak_507804,Nhsl2,chrX,45097,45097,-0.32768792683192144
